0 -0.0312682 0.275621 0.00014382 0.462017 1.95114
1 -0.0498347 0.334535 -0.295597 0.400354 1.95114
2 -0.104852 0.502067 -0.546354 0.224713 1.95114
3 -0.194208 0.752786 -0.713918 -0.0381823 1.95114
4 -0.314468 1.04854 -0.772777 -0.348305 1.95114
5 -0.461009 1.34429 -0.713975 -0.658442 1.95114
6 -0.628199 1.59503 -0.546461 -0.92137 1.95114
7 -0.809614 1.76257 -0.295742 -1.09706 1.95114
8 -0.99828 1.8214 4.80949e-06 -1.15876 1.95114
9 -1.18695 1.76258 0.295755 -1.09708 1.95114
10 -1.36836 1.59506 0.546484 -0.921426 1.95114
11 -1.53556 1.34433 0.714015 -0.65852 1.95114
12 -1.68211 1.04858 0.772842 -0.3484 1.95114
13 -1.80238 0.752826 0.714014 -0.0382816 1.95114
14 -1.89174 0.502099 0.546486 0.224625 1.95114
15 -1.94678 0.334567 0.295757 0.400296 1.95114
16 -1.96536 0.275737 2.36359e-06 0.461984 1.95114
17 -1.94678 0.334566 -0.295752 0.400298 1.95114
18 -1.89174 0.502098 -0.546481 0.224628 1.95114
19 -1.80238 0.752824 -0.71401 -0.0382767 1.95114
20 -1.68211 1.04857 -0.772838 -0.348392 1.95114
21 -1.53556 1.34432 -0.714012 -0.658511 1.95114
22 -1.36837 1.59505 -0.546482 -0.921414 1.95114
23 -1.18695 1.76258 -0.295754 -1.09707 1.95114
24 -0.998285 1.8214 -5.80524e-06 -1.15874 1.95114
25 -0.80962 1.76256 0.295738 -1.09704 1.95114
26 -0.628206 1.59502 0.546454 -0.921348 1.95114
27 -0.461018 1.34428 0.713963 -0.658417 1.95114
28 -0.314478 1.04852 0.772759 -0.348278 1.95114
29 -0.194221 0.752771 0.713895 -0.0381558 1.95114
30 -0.104868 0.502039 0.54634 0.224735 1.95114
31 -0.0498505 0.334425 0.295641 0.400378 1.95114
32 3.66012e-05 0.404501 -0.116304 0.411426 1.95114
33 -0.0383097 0.493652 -0.331638 0.323162 1.95114
34 -0.113556 0.658396 -0.496439 0.160032 1.95114
35 -0.222806 0.873658 -0.585635 -0.0531231 1.95114
36 -0.361861 1.10666 -0.585659 -0.283848 1.95114
37 -0.525376 1.32194 -0.496509 -0.497019 1.95114
38 -0.707066 1.4867 -0.331759 -0.660175 1.95114
39 -0.899948 1.57588 -0.116495 -0.748478 1.95114
40 -1.09661 1.57588 0.116508 -0.748488 1.95114
41 -1.28949 1.48672 0.331777 -0.660204 1.95114
42 -1.47119 1.32196 0.496539 -0.497065 1.95114
43 -1.63471 1.10669 0.585706 -0.283907 1.95114
44 -1.77377 0.873684 0.585705 -0.0531872 1.95114
45 -1.88303 0.658413 0.496539 0.159971 1.95114
46 -1.95829 0.493652 0.331778 0.323116 1.95114
47 -1.99666 0.404483 0.116506 0.41141 1.95114
48 -1.99666 0.404483 -0.116502 0.41141 1.95114
49 -1.95829 0.493651 -0.331774 0.323118 1.95114
50 -1.88303 0.658412 -0.496535 0.159973 1.95114
51 -1.77377 0.873681 -0.585702 -0.0531826 1.95114
52 -1.63471 1.10669 -0.585704 -0.2839 1.95114
53 -1.47119 1.32195 -0.496537 -0.497057 1.95114
54 -1.2895 1.48671 -0.331776 -0.660195 1.95114
55 -1.09661 1.57587 -0.116508 -0.748478 1.95114
56 -0.899953 1.57587 0.116492 -0.748466 1.95114
57 -0.707072 1.48669 0.331753 -0.660161 1.95114
58 -0.525383 1.32193 0.4965 -0.497002 1.95114
59 -0.36187 1.10665 0.585645 -0.283831 1.95114
60 -0.222818 0.87365 0.585614 -0.0531042 1.95114
61 -0.113571 0.658387 0.496405 0.160054 1.95114
62 -0.0383312 0.49363 0.331579 0.323192 1.95114
63 3.97891e-14 0.404468 0.116507 0.411416 1.95114
64 0.157604 0.680192 5.76992e-05 0.268669 1.95114
65 0.1354 0.703968 -0.119807 0.245038 1.95114
66 0.0696297 0.771835 -0.22144 0.177617 1.95114
67 -0.0371817 0.873442 -0.289358 0.076686 1.95114
68 -0.18093 0.993308 -0.313215 -0.042382 1.95114
69 -0.356089 1.11318 -0.289381 -0.161456 1.95114
70 -0.555929 1.21481 -0.221485 -0.262406 1.95114
71 -0.772769 1.28271 -0.119865 -0.329861 1.95114
72 -0.998277 1.30656 8.9506e-06 -0.35355 1.95114
73 -1.22379 1.28272 0.119884 -0.329868 1.95114
74 -1.44063 1.21481 0.22151 -0.26242 1.95114
75 -1.64047 1.11319 0.289415 -0.161473 1.95114
76 -1.81563 0.99331 0.31326 -0.0423981 1.95114
77 -1.95939 0.873432 0.289414 0.0766778 1.95114
78 -2.06621 0.771804 0.221508 0.177626 1.95114
79 -2.13199 0.703899 0.11988 0.245078 1.95114
80 -2.1542 0.680054 1.36986e-06 0.268764 1.95114
81 -2.13199 0.703898 -0.119878 0.245078 1.95114
82 -2.06621 0.771803 -0.221506 0.177628 1.95114
83 -1.95939 0.87343 -0.289412 0.0766801 1.95114
84 -1.81564 0.993307 -0.313258 -0.0423949 1.95114
