0 -0.0059294 0.127632 0.000553164 0.491855 0.973059
1 -0.0106763 0.145235 -0.174467 0.474234 0.973059
2 -0.0249316 0.196307 -0.342908 0.421939 0.973059
3 -0.0485613 0.279199 -0.49815 0.336947 0.973059
4 -0.081337 0.390772 -0.634216 0.222534 0.973059
5 -0.122941 0.526739 -0.745873 0.0831101 0.973059
6 -0.172972 0.681873 -0.828844 -0.0759669 0.973059
7 -0.230949 0.850206 -0.879945 -0.248577 0.973059
8 -0.29631 1.02526 -0.897219 -0.428084 0.973059
9 -0.368426 1.20033 -0.880007 -0.607601 0.973059
10 -0.446605 1.36867 -0.828965 -0.780225 0.973059
11 -0.530092 1.52382 -0.74606 -0.939319 0.973059
12 -0.618082 1.65981 -0.634476 -1.07876 0.973059
13 -0.709729 1.77141 -0.498507 -1.1932 0.973059
14 -0.804148 1.85434 -0.343378 -1.27824 0.973059
15 -0.900432 1.90541 -0.17505 -1.33061 0.973059
16 -0.997652 1.92265 3.62029e-06 -1.3483 0.973059
17 -1.09487 1.90542 0.175059 -1.33064 0.973059
18 -1.19116 1.85437 0.343391 -1.2783 0.973059
19 -1.28558 1.77145 0.498528 -1.19328 0.973059
20 -1.37723 1.65986 0.634508 -1.07887 0.973059
21 -1.46522 1.52389 0.746105 -0.93945 0.973059
22 -1.54871 1.36875 0.829028 -0.780378 0.973059
23 -1.6269 1.20041 0.880091 -0.607775 0.973059
24 -1.69902 1.02535 0.89733 -0.428275 0.973059
25 -1.76439 0.850299 0.880089 -0.248782 0.973059
26 -1.82238 0.681966 0.829028 -0.0761829 0.973059
27 -1.87242 0.526828 0.746107 0.0828883 0.973059
28 -1.91404 0.390849 0.634513 0.222315 0.973059
29 -1.94683 0.279253 0.498533 0.336741 0.973059
30 -1.97048 0.196331 0.343396 0.421767 0.973059
31 -1.98476 0.145268 0.175063 0.474125 0.973059
32 -1.98954 0.128026 1.8567e-06 0.491805 0.973059
33 -1.98476 0.145267 -0.17506 0.474126 0.973059
34 -1.97048 0.19633 -0.343393 0.421768 0.973059
35 -1.94683 0.279252 -0.498529 0.336744 0.973059
36 -1.91404 0.390847 -0.63451 0.222318 0.973059
37 -1.87242 0.526825 -0.746103 0.0828928 0.973059
38 -1.82238 0.681964 -0.829025 -0.0761783 0.973059
39 -1.76439 0.850296 -0.880085 -0.248777 0.973059
40 -1.69902 1.02535 -0.897327 -0.428269 0.973059
41 -1.6269 1.20041 -0.880088 -0.607768 0.973059
42 -1.54872 1.36874 -0.829025 -0.78037 0.973059
43 -1.46522 1.52388 -0.746101 -0.93944 0.973059
44 -1.37723 1.65985 -0.634505 -1.07886 0.973059
45 -1.28558 1.77144 -0.498526 -1.19327 0.973059
